product_id,date,category,brand,cost_price,base_price,actual_price,discount_percent,units_sold,demand_score,season,competitor_price,price_gap,competitor_stock,page_views,add_to_cart_rate,conversion_rate,stock_available,stock_out,lead_time_days,price_elasticity
9102,2023-04-06,Beauty,BrandC,602.72,1268.4,258.27,34.85,91.0,70.0,Off-season,798.67,-540.4,No,1180.0,0.42,0.06,288,No,18,1.71
8116,2023-08-09,Grocery,BrandE,291.75,2605.93,1788.92,39.65,123.0,50.0,Off-season,1361.51,427.4100000000001,No,1423.0,0.48,0.28,189,No,17,-1.34
5383,2023-08-26,Home,BrandE,1180.33,377.93,747.23,33.01,178.0,68.0,Normal,1712.53,-965.3,Yes,956.0,0.08,0.1,116,No,19,1.19
4936,2023-04-04,Fashion,BrandE,1485.42,1160.99,1340.0,49.51,3.0,87.0,Normal,844.2,495.79999999999995,No,1869.0,0.36,0.11,405,Yes,8,0.03
2699,2023-12-04,Beauty,BrandB,454.51,2808.43,112.77,38.5,102.0,78.0,Festival,1451.25,-1338.48,No,1119.0,0.3,0.14,275,No,19,0.35
5507,2023-09-26,Fashion,BrandE,1378.0,134.02,1349.62,55.47,102.0,65.0,Festival,1656.79,-307.1700000000001,No,1902.0,0.46,0.09,245,Yes,2,1.18
1135,2023-06-20,Electronics,BrandA,231.79,1233.29,87.91,42.06,92.0,56.0,Festival,1632.66,-1544.75,Yes,193.0,0.13,0.21,480,Yes,6,1.89
3025,2023-04-04,Home,BrandA,1430.7,853.14,2318.97,26.17,24.0,14.0,Off-season,2409.74,-90.76999999999998,No,1383.0,0.06,0.12,57,Yes,24,-1.62
4535,2023-05-29,Beauty,BrandE,1130.74,1642.4,1292.8,12.58,151.0,84.0,Normal,1714.45,-421.6500000000001,Yes,1219.0,0.2,0.09,163,Yes,27,-1.49
5854,2023-04-22,Fashion,BrandC,552.56,908.42,322.16,0.63,183.0,77.0,Normal,918.12,-595.96,No,1303.0,0.09,0.04,392,No,14,2.99
6367,2023-02-24,Beauty,BrandC,491.72,2622.73,905.35,5.42,18.0,,Off-season,318.23,587.12,No,1630.0,0.45,0.21,148,Yes,4,-2.66
3890,2023-12-03,Electronics,BrandB,982.98,2817.7,191.48,11.38,22.0,88.0,Off-season,1306.72,-1115.24,No,1546.0,0.29,0.17,95,Yes,28,-2.34
3757,2023-04-26,Fashion,BrandC,910.59,2562.49,1364.77,12.99,94.0,26.0,Festival,1531.62,-166.8499999999999,Yes,907.0,0.36,0.29,283,No,22,0.07
4773,2023-05-23,Fashion,BrandD,1382.46,1255.85,376.07,44.52,82.0,51.0,Off-season,1481.82,-1105.75,No,860.0,0.1,0.06,398,No,11,0.28
9572,2023-07-20,Home,BrandC,1161.05,2970.81,1224.92,23.16,95.0,50.0,Off-season,1466.38,-241.46000000000004,Yes,971.0,0.39,0.08,346,Yes,14,1.29
7652,2023-06-29,Home,BrandA,833.53,2231.61,819.33,19.47,45.0,37.0,Off-season,,,Yes,231.0,0.28,0.27,493,Yes,4,2.48
2528,2023-07-21,Fashion,BrandC,1394.97,1131.27,1923.03,3.14,145.0,18.0,Festival,2493.49,-570.4599999999998,No,144.0,0.48,0.29,335,No,9,2.5
5571,2023-12-30,Home,BrandB,909.46,371.71,1247.06,32.32,188.0,29.0,Off-season,1624.65,-377.59000000000015,No,1954.0,0.26,0.06,427,No,10,0.83
6049,2023-02-22,Fashion,BrandC,1282.04,2034.43,2132.61,36.77,70.0,73.0,Festival,640.14,1492.4700000000003,No,1228.0,0.01,0.05,286,No,22,1.53
1848,2023-06-29,Grocery,BrandB,1269.37,2212.85,2358.06,52.67,,94.0,Normal,96.13,2261.93,No,593.0,0.02,0.29,32,No,9,0.93
5127,2023-11-09,Beauty,BrandD,1382.83,455.13,2426.25,30.17,120.0,76.0,Off-season,1516.84,909.4100000000001,No,963.0,0.12,0.29,249,Yes,14,-2.02
8351,2023-11-04,Grocery,BrandE,148.02,1694.24,709.68,0.46,173.0,12.0,Off-season,1960.82,-1251.1399999999999,Yes,69.0,0.39,0.26,283,Yes,5,2.67
6866,2023-05-17,Grocery,BrandD,896.54,2962.56,1937.52,3.92,16.0,26.0,Festival,355.91,1581.61,Yes,1475.0,0.11,0.18,278,No,23,2.07
6869,2023-07-01,Beauty,BrandA,729.17,1046.1,1140.23,16.26,142.0,45.0,Normal,1255.03,-114.79999999999995,Yes,1724.0,0.17,0.23,55,No,5,-2.41
3121,2023-01-01,Fashion,BrandD,761.29,975.5,1111.34,8.35,72.0,18.0,Normal,2529.69,-1418.3500000000001,No,21.0,0.21,0.24,167,Yes,7,2.91
5681,2023-02-13,Fashion,BrandD,716.87,2719.58,2181.12,46.24,33.0,18.0,Off-season,1325.64,855.4799999999998,Yes,237.0,0.06,0.12,21,Yes,7,2.06
1472,2023-08-15,Home,BrandA,1264.33,440.51,432.52,6.47,98.0,40.0,Normal,2230.93,-1798.4099999999999,Yes,217.0,0.39,0.19,498,No,20,2.37
2787,2023-11-27,Electronics,BrandA,511.73,2807.23,1236.3,9.65,135.0,14.0,Festival,434.4,801.9,No,781.0,0.27,0.28,377,No,27,0.13
1113,2023-04-08,Fashion,BrandE,720.99,2360.51,1514.78,40.01,49.0,27.0,Festival,1219.06,295.72,No,1738.0,0.13,0.13,202,No,22,2.43
7473,2023-07-27,Beauty,BrandE,340.99,1233.44,240.02,14.38,118.0,99.0,Festival,970.57,-730.5500000000001,Yes,1443.0,0.24,0.09,214,No,24,-0.99
9530,2023-09-22,Electronics,BrandC,414.99,342.29,2172.12,58.14,138.0,27.0,Festival,151.2,2020.9199999999998,Yes,1130.0,0.36,0.23,57,No,14,-2.06
3285,2023-10-15,Beauty,BrandB,1007.61,155.61,840.7,51.79,87.0,49.0,Festival,1393.25,-552.55,Yes,,0.36,0.28,447,No,8,-2.74
2196,2023-09-28,Beauty,BrandA,219.56,1189.91,1669.5,44.67,169.0,32.0,Normal,1084.82,584.6800000000001,No,1061.0,0.13,0.18,150,Yes,1,-1.43
1078,2023-05-20,Beauty,BrandD,322.34,2145.53,2325.95,20.59,93.0,43.0,Normal,1621.4,704.5499999999997,Yes,255.0,0.22,0.19,211,No,10,2.23
5559,2023-08-25,Electronics,BrandD,815.65,1513.83,1821.81,3.41,170.0,54.0,Off-season,,,No,624.0,0.02,0.1,128,No,20,0.87
7017,2023-03-13,Grocery,BrandE,113.47,2242.09,2224.15,20.18,34.0,85.0,Off-season,1222.74,1001.4100000000001,No,623.0,0.22,0.12,462,Yes,20,-0.91
3652,2023-06-04,Beauty,BrandB,234.04,2044.66,248.3,22.6,58.0,8.0,Normal,334.75,-86.44999999999999,No,532.0,0.04,0.17,465,Yes,15,-1.64
5318,2023-07-09,Home,BrandA,1301.86,1761.43,1272.42,7.65,139.0,35.0,Normal,1195.57,76.85000000000014,No,1005.0,0.02,0.26,497,No,3,-1.46
6385,2023-09-25,Fashion,BrandE,1276.91,2905.75,1446.89,7.24,11.0,69.0,Off-season,2527.12,-1080.2299999999998,Yes,116.0,0.3,0.27,87,No,12,1.05
8054,2023-11-17,Fashion,BrandB,554.28,2212.31,1747.47,40.09,27.0,1.0,Off-season,771.12,976.35,No,535.0,0.28,0.2,284,Yes,20,-2.03
1827,2023-04-17,Fashion,BrandA,554.59,2752.38,362.8,13.94,173.0,42.0,Festival,1050.11,-687.31,Yes,96.0,0.44,0.17,302,Yes,17,-2.19
5923,2023-08-20,Electronics,BrandD,1407.95,802.27,1669.43,40.68,108.0,25.0,Normal,2200.51,-531.0800000000002,No,1702.0,0.38,0.17,86,No,4,0.81
4385,2023-02-11,Home,BrandD,87.47,2169.55,433.3,32.9,39.0,68.0,Normal,1390.51,-957.21,No,1219.0,0.39,0.02,359,Yes,4,2.28
7056,2023-07-09,Home,BrandE,891.43,1833.63,243.62,54.09,98.0,22.0,Normal,85.14,158.48000000000002,Yes,78.0,0.45,0.2,43,Yes,12,1.66
2965,2023-05-19,Home,BrandB,916.22,2780.46,1215.75,47.83,28.0,59.0,Normal,1439.47,-223.72000000000003,Yes,1800.0,0.09,0.08,437,Yes,27,-2.48
3427,2023-04-13,Home,BrandD,1192.44,1580.31,1532.91,9.08,119.0,5.0,Festival,2277.48,-744.5699999999999,No,872.0,0.02,0.09,499,No,9,1.69
3841,2023-06-20,Home,BrandB,1430.04,910.96,2398.64,36.61,127.0,60.0,Normal,1819.74,578.8999999999999,Yes,544.0,0.19,0.29,159,Yes,15,2.42
9805,2023-12-17,Grocery,BrandE,565.95,1216.03,1770.67,39.19,197.0,,Festival,1988.08,-217.40999999999985,No,900.0,0.14,0.09,58,No,9,1.17
9754,2023-09-30,Home,BrandC,684.86,734.61,1511.17,51.72,143.0,98.0,Normal,176.43,1334.74,No,137.0,0.06,0.28,157,Yes,9,1.61
7563,2023-08-09,Home,BrandB,1023.38,737.92,599.25,38.46,45.0,40.0,Off-season,531.53,67.72000000000003,No,74.0,0.11,0.16,488,No,4,2.27
6840,2023-08-01,Electronics,BrandB,1452.54,1464.22,447.95,8.44,192.0,96.0,Normal,1554.62,-1106.6699999999998,Yes,120.0,0.06,0.04,70,No,9,0.17
8810,2023-12-07,Electronics,BrandE,1341.65,2688.45,1549.6,15.51,28.0,25.0,Off-season,465.78,1083.82,No,773.0,0.37,0.06,216,Yes,26,0.25
7064,2023-02-25,Home,BrandC,1017.23,656.42,619.54,38.26,51.0,88.0,Off-season,1979.75,-1360.21,Yes,855.0,0.27,0.06,243,Yes,24,0.63
8144,2023-12-08,Grocery,BrandD,1292.25,934.82,1789.98,54.72,39.0,,Normal,651.81,1138.17,No,1548.0,0.12,0.1,284,No,29,-1.76
5352,2023-04-12,Home,BrandA,173.55,2573.67,357.03,53.49,5.0,80.0,Festival,881.41,-524.38,Yes,1209.0,0.44,0.12,216,No,3,-0.41
1184,2023-07-11,Home,BrandE,596.83,1083.84,901.92,21.55,26.0,15.0,Normal,184.97,716.9499999999999,Yes,520.0,0.49,0.14,338,Yes,21,0.18
6809,2023-11-06,Home,BrandA,68.98,2891.0,1950.87,49.84,164.0,43.0,Normal,1154.16,796.7099999999998,Yes,842.0,0.22,0.18,43,No,21,-2.74
5065,2023-07-19,Beauty,BrandC,307.33,879.87,2091.11,30.68,,29.0,Normal,724.42,1366.69,Yes,382.0,0.37,0.24,340,Yes,14,-0.13
8181,2023-08-21,Grocery,BrandC,964.21,1382.22,915.48,27.86,6.0,1.0,Normal,163.6,751.88,No,1569.0,0.37,0.09,215,Yes,10,0.81
9437,2023-08-15,Fashion,BrandB,1334.06,377.27,580.26,21.05,128.0,67.0,Normal,417.4,162.86,No,1156.0,0.29,0.11,293,Yes,16,1.5
8504,2023-05-19,Home,BrandA,967.53,2977.31,2398.84,40.69,76.0,76.0,Off-season,1068.87,1329.9700000000003,Yes,1758.0,0.24,0.23,32,No,17,-2.72
8426,2023-12-10,Fashion,BrandA,1013.0,2681.41,1921.8,35.98,175.0,37.0,Normal,942.54,979.26,Yes,581.0,0.33,0.18,236,No,14,0.28
3087,2023-11-01,Grocery,BrandC,200.54,2470.93,2033.08,22.48,178.0,,Normal,2249.43,-216.3499999999999,No,,0.09,0.22,89,Yes,6,1.56
1600,2023-05-29,Home,BrandA,1014.05,556.29,619.06,45.77,141.0,22.0,Normal,843.05,-223.99,Yes,663.0,0.37,0.2,39,No,10,-1.89
8804,2023-04-25,Fashion,BrandD,708.8,2911.14,1107.14,22.76,78.0,28.0,Festival,1126.36,-19.2199999999998,Yes,1106.0,0.06,0.06,140,No,6,-0.95
6537,2023-03-04,Fashion,BrandC,994.59,2794.54,245.07,35.06,139.0,56.0,Off-season,1109.62,-864.55,No,1959.0,0.31,0.18,385,No,20,-2.52
4033,2023-04-14,Grocery,BrandB,522.95,1363.45,344.75,23.54,176.0,56.0,Festival,1589.32,-1244.57,No,1287.0,0.02,0.25,42,Yes,5,-0.62
3056,2023-12-05,Home,BrandB,893.15,2076.75,614.72,7.01,168.0,72.0,Festival,2354.98,-1740.26,Yes,1010.0,0.45,0.3,64,Yes,12,-1.42
9724,2023-12-25,Beauty,BrandB,664.9,2978.13,813.83,9.67,195.0,14.0,Off-season,,,Yes,529.0,0.36,0.03,33,Yes,24,-0.87
6084,2023-06-05,Grocery,BrandA,860.02,1288.26,2493.19,39.4,106.0,65.0,Normal,2192.74,300.4500000000003,Yes,197.0,0.24,0.09,441,No,4,-1.92
3042,2023-09-30,Beauty,BrandC,263.28,427.83,1101.45,48.67,129.0,92.0,Off-season,551.54,549.9100000000001,Yes,,0.31,0.01,19,No,29,-1.35
8960,2023-01-06,Home,BrandB,623.95,2616.56,1768.86,28.11,118.0,97.0,Off-season,2195.42,-426.5600000000002,No,1853.0,0.32,0.06,256,No,27,-0.63
1357,2023-05-27,Fashion,BrandC,592.7,1481.81,2268.76,19.54,84.0,80.0,Normal,1844.39,424.3700000000001,Yes,884.0,0.46,0.2,424,Yes,23,-2.91
1377,2023-07-03,Grocery,BrandA,1117.77,2962.21,675.46,20.19,189.0,77.0,Off-season,823.17,-147.70999999999992,Yes,1225.0,0.25,0.14,153,No,17,-1.07
5488,2023-01-28,Grocery,BrandD,1074.29,1697.59,430.23,35.86,56.0,78.0,Normal,2336.37,-1906.1399999999999,No,319.0,0.3,0.17,189,Yes,15,-2.08
5797,2023-02-07,Grocery,BrandD,1367.85,185.49,668.68,28.06,141.0,89.0,Normal,,,No,302.0,0.42,0.03,241,No,3,2.61
4307,2023-04-29,Electronics,BrandD,966.48,1526.01,2215.46,0.04,171.0,97.0,Normal,1258.77,956.69,Yes,77.0,0.23,0.13,83,Yes,28,-0.79
3596,2023-10-20,Home,BrandA,506.09,2182.38,1690.96,46.29,65.0,66.0,Off-season,1855.18,-164.22000000000003,No,297.0,0.14,0.07,337,Yes,5,-0.64
1783,2023-09-01,Electronics,BrandB,1185.68,175.49,1172.23,8.54,74.0,17.0,Normal,,,No,767.0,0.16,0.21,167,Yes,20,2.32
6924,2023-03-09,Grocery,BrandA,770.65,1299.0,2065.08,40.49,164.0,99.0,Festival,895.0,1170.08,No,516.0,0.09,0.13,498,No,21,1.88
3379,2023-08-02,Grocery,BrandC,330.57,551.12,652.88,20.65,77.0,60.0,Off-season,,,Yes,1044.0,0.38,0.2,99,No,18,-2.57
8831,2023-08-06,Beauty,BrandD,1133.75,1964.98,658.8,34.68,174.0,38.0,Festival,2244.71,-1585.91,Yes,1553.0,0.47,0.05,477,No,13,-2.64
6267,2023-06-26,Electronics,BrandC,242.17,2876.3,1452.67,51.31,188.0,6.0,Festival,2096.47,-643.7999999999997,Yes,772.0,0.03,0.04,347,Yes,15,2.08
8638,2023-10-26,Fashion,BrandA,308.32,1911.3,1991.95,9.26,83.0,86.0,Festival,1922.64,69.30999999999995,Yes,718.0,0.35,0.18,401,No,9,-2.31
3538,2023-06-13,Home,BrandE,1150.2,2115.15,708.13,46.66,26.0,25.0,Off-season,1333.91,-625.7800000000001,Yes,212.0,0.21,0.27,28,Yes,27,-0.25
1861,2023-02-27,Fashion,BrandE,1166.71,1250.03,588.28,2.3,176.0,78.0,Normal,557.79,30.49000000000001,Yes,,0.19,0.23,119,No,8,-2.12
2876,2023-09-26,Fashion,BrandA,1196.63,1733.11,1227.02,55.28,187.0,23.0,Festival,359.22,867.8,No,1238.0,0.29,0.24,225,No,6,-0.38
4526,2023-11-04,Home,BrandB,475.32,1677.19,404.78,12.1,197.0,83.0,Festival,2408.47,-2003.6899999999998,Yes,962.0,0.15,0.07,41,No,21,-1.76
2622,2023-02-27,Grocery,BrandC,1306.55,2302.86,1889.7,47.66,70.0,36.0,Normal,611.21,1278.49,Yes,1442.0,0.49,0.16,25,No,13,0.82
6518,2023-10-15,Beauty,BrandA,1097.87,2585.04,1477.14,4.03,172.0,,Normal,698.1,779.0400000000001,Yes,223.0,0.38,0.27,90,No,7,-2.49
3657,2023-04-15,Grocery,BrandA,1259.25,2022.37,1320.35,19.62,0.0,77.0,Festival,1898.84,-578.49,Yes,549.0,0.24,0.28,478,No,17,1.04
2932,2023-08-16,Grocery,BrandE,1077.48,2941.45,2190.88,38.01,12.0,95.0,Festival,1984.78,206.10000000000014,No,103.0,0.28,0.03,220,No,23,0.16
9699,2023-09-04,Electronics,BrandD,890.41,2502.04,1852.8,39.53,37.0,98.0,Off-season,1108.63,744.1699999999998,Yes,1617.0,0.06,0.06,12,No,6,0.64
4478,2023-07-07,Fashion,BrandD,208.62,461.48,441.23,41.93,144.0,22.0,Normal,269.12,172.11,No,598.0,0.35,0.04,355,Yes,10,-0.89
3656,2023-03-24,Fashion,BrandB,1080.86,1571.68,1097.45,21.05,99.0,32.0,Normal,1300.83,-203.37999999999988,Yes,1354.0,0.31,0.06,58,Yes,16,2.6
1289,2023-07-05,Fashion,BrandB,1051.17,2719.38,857.47,39.96,165.0,1.0,Off-season,2128.06,-1270.59,No,92.0,0.48,0.06,432,Yes,26,-2.39
8011,2023-09-09,Beauty,BrandB,503.11,2837.41,2021.01,25.71,128.0,76.0,Off-season,2302.56,-281.54999999999995,Yes,561.0,0.29,0.15,32,No,1,2.37
6858,2023-12-21,Beauty,BrandE,1116.94,1202.6,1820.07,33.96,128.0,29.0,Off-season,1718.55,101.51999999999998,Yes,890.0,0.02,0.11,122,Yes,1,0.29
8323,2023-08-26,Beauty,BrandA,848.16,2204.54,1222.26,32.83,82.0,60.0,Festival,1805.13,-582.8700000000001,No,1187.0,0.36,0.03,262,Yes,12,2.08
3829,2023-12-26,Home,BrandB,861.14,1290.58,2073.22,10.09,114.0,97.0,Off-season,139.94,1933.2799999999997,Yes,924.0,0.1,0.1,153,Yes,28,1.82
6962,2023-07-03,Beauty,BrandE,583.03,458.61,1072.36,50.8,157.0,74.0,Off-season,617.09,455.26999999999987,No,1150.0,0.3,0.27,96,Yes,18,-1.53
5812,2023-10-11,Electronics,BrandC,219.34,2665.37,2024.6,52.03,6.0,11.0,Festival,1962.48,62.11999999999989,Yes,1491.0,0.3,0.14,433,Yes,19,-1.71
8264,2023-07-29,Electronics,BrandA,364.55,2802.66,157.62,12.22,106.0,81.0,Festival,1416.87,-1259.25,No,1794.0,0.46,0.22,146,No,8,-0.03
9758,2023-10-31,Grocery,BrandC,1164.81,1563.78,405.78,24.99,147.0,83.0,Normal,1559.16,-1153.38,No,798.0,0.26,0.08,255,Yes,23,1.26
2473,2023-10-23,Grocery,BrandD,443.59,153.09,1909.46,27.89,43.0,48.0,Festival,,,No,1913.0,0.38,0.15,321,No,29,-0.96
2987,2023-04-07,Grocery,BrandD,53.27,2466.51,356.82,32.94,12.0,76.0,Normal,1767.08,-1410.26,Yes,1898.0,0.06,0.27,303,No,2,2.36
8673,2023-07-27,Grocery,BrandA,1495.68,1483.19,1734.7,1.34,38.0,5.0,Off-season,1138.14,596.56,No,1608.0,0.5,0.27,482,No,19,-0.96
4260,2023-05-17,Electronics,BrandB,355.49,317.58,1831.05,45.53,19.0,9.0,Normal,2534.52,-703.47,No,1588.0,0.21,0.05,149,Yes,27,-2.75
8490,2023-07-03,Grocery,BrandA,1000.31,649.24,1682.51,51.72,4.0,60.0,Festival,689.24,993.27,No,1610.0,0.43,0.11,499,No,17,1.43
7739,2023-03-17,Electronics,BrandB,1394.04,541.15,2060.12,8.53,111.0,96.0,Normal,936.62,1123.5,No,1159.0,0.39,0.11,151,No,10,-2.02
4251,2023-10-14,Beauty,BrandD,919.58,2090.21,1318.11,53.8,51.0,49.0,Normal,1762.36,-444.25,No,306.0,0.14,0.09,32,Yes,20,2.5
6905,2023-05-22,Beauty,BrandA,1208.59,968.29,2250.83,51.05,113.0,62.0,Normal,664.73,1586.1,Yes,157.0,0.42,0.13,449,No,21,0.94
6300,2023-08-25,Home,BrandA,1465.74,470.3,1458.18,32.54,152.0,3.0,Festival,1038.87,419.3100000000002,Yes,284.0,0.15,0.15,326,Yes,19,-1.19
6054,2023-01-25,Grocery,BrandB,1297.53,2761.18,1309.05,16.48,139.0,3.0,Normal,1822.15,-513.1000000000001,No,770.0,0.46,0.16,29,Yes,19,-0.41
2716,2023-10-17,Beauty,BrandD,858.96,2873.94,1312.72,12.45,183.0,36.0,Off-season,931.96,380.76,Yes,1182.0,0.04,0.02,163,Yes,21,-0.5
2310,2023-03-08,Beauty,BrandD,577.37,501.87,2287.24,29.35,128.0,75.0,Off-season,,,No,1196.0,0.33,0.08,262,No,28,0.29
1617,2023-09-07,Fashion,BrandB,749.57,767.68,669.74,30.43,71.0,68.0,Off-season,1491.18,-821.44,Yes,1757.0,0.19,0.2,456,No,2,-1.66
5257,2023-04-28,Fashion,BrandB,1270.65,1817.15,1761.99,39.11,176.0,54.0,Off-season,2020.71,-258.72,No,627.0,0.25,0.2,343,No,16,-2.34
7099,2023-03-14,Electronics,BrandB,1287.36,536.47,667.13,48.1,194.0,88.0,Normal,1951.99,-1284.8600000000001,No,876.0,0.22,0.19,407,Yes,29,0.64
1468,2023-10-09,Home,BrandD,1276.49,559.92,303.06,56.07,21.0,88.0,Off-season,1645.15,-1342.0900000000001,No,1280.0,0.4,0.07,378,Yes,9,0.5
6905,2023-12-26,Fashion,BrandD,915.98,1076.07,2388.06,47.78,113.0,32.0,Normal,2008.43,379.6299999999999,Yes,735.0,0.49,0.13,42,No,22,-0.78
2139,2023-01-10,Home,BrandA,741.59,2852.59,393.94,54.54,84.0,51.0,Festival,582.3,-188.35999999999996,No,171.0,0.08,0.16,344,No,25,2.26
9728,2023-07-30,Beauty,BrandD,501.44,2891.08,1740.59,29.96,30.0,62.0,Normal,1929.57,-188.98000000000002,No,1075.0,0.26,0.06,379,Yes,3,1.59
1951,2023-11-19,Electronics,BrandC,54.87,2541.19,1107.43,2.33,128.0,78.0,Festival,205.82,901.6100000000001,Yes,1519.0,0.4,0.29,426,No,2,-1.72
9012,2023-06-01,Home,BrandC,1158.5,2117.57,2105.79,3.11,154.0,83.0,Festival,1944.93,160.8599999999999,Yes,1847.0,0.37,0.17,444,No,22,0.27
4006,2023-01-05,Fashion,BrandB,451.65,2189.95,1951.15,16.11,1.0,75.0,Off-season,207.78,1743.3700000000001,No,1028.0,0.26,0.03,3,No,18,-2.33
7075,2023-07-14,Beauty,BrandB,528.03,1461.76,427.92,36.84,120.0,77.0,Off-season,2024.13,-1596.21,Yes,247.0,0.19,0.24,122,Yes,16,-1.28
8890,2023-10-10,Grocery,BrandB,1273.05,1637.45,1212.12,20.11,92.0,21.0,Festival,2310.03,-1097.9100000000003,No,422.0,0.29,0.3,183,Yes,26,2.49
6952,2023-04-23,Beauty,BrandA,125.76,1939.91,146.63,9.97,128.0,87.0,Off-season,2169.18,-2022.5499999999997,Yes,349.0,0.2,0.05,130,No,28,2.36
8077,2023-09-28,Fashion,BrandC,1395.05,2220.73,1119.45,51.03,41.0,75.0,Normal,958.34,161.11,Yes,291.0,0.33,0.02,144,Yes,28,-1.34
2971,2023-06-12,Fashion,BrandC,51.97,380.85,1774.52,59.1,135.0,83.0,Off-season,2537.33,-762.81,Yes,936.0,0.43,0.17,109,No,16,-1.29
2191,2023-04-15,Grocery,BrandD,1411.8,752.17,641.82,1.0,34.0,91.0,Normal,1386.4,-744.58,No,462.0,0.32,0.03,332,Yes,25,2.73
4920,2023-06-30,Beauty,BrandC,709.4,2892.54,2040.28,5.37,108.0,55.0,Off-season,1035.68,1004.5999999999999,No,239.0,0.07,0.03,353,No,21,0.13
8765,2023-02-13,Home,BrandD,198.08,1071.91,208.66,29.96,34.0,74.0,Normal,1547.43,-1338.77,Yes,690.0,0.3,0.17,226,No,16,2.66
7193,2023-10-09,Home,BrandA,1027.53,878.58,163.65,20.26,134.0,85.0,Festival,,,Yes,1101.0,0.24,0.29,264,Yes,18,-0.68
4046,2023-06-24,Beauty,BrandB,1348.99,1323.54,146.44,46.93,22.0,96.0,Off-season,529.33,-382.89000000000004,Yes,744.0,0.47,0.03,439,No,17,0.86
1304,2023-06-11,Home,BrandB,685.21,943.67,757.67,39.26,,57.0,Normal,491.62,266.04999999999995,Yes,1967.0,0.3,0.17,459,Yes,14,1.81
7339,2023-12-17,Beauty,BrandD,1052.47,364.42,1210.4,4.11,45.0,77.0,Normal,507.04,703.3600000000001,Yes,1412.0,0.37,0.16,482,No,9,-1.39
9043,2023-12-06,Beauty,BrandE,1470.08,703.09,340.02,32.69,18.0,76.0,Normal,655.3,-315.28,No,324.0,0.31,0.19,497,Yes,10,1.16
5908,2023-05-20,Fashion,BrandD,399.02,1956.46,2492.12,20.19,78.0,24.0,Festival,2313.87,178.25,Yes,815.0,0.5,0.27,438,No,21,-2.81
3804,2023-05-12,Electronics,BrandA,1239.65,747.23,2498.94,57.91,71.0,79.0,Festival,1099.87,1399.0700000000002,No,615.0,0.41,0.15,276,No,21,-2.57
4936,2023-03-28,Fashion,BrandC,478.09,1978.23,1337.92,28.52,96.0,93.0,Normal,80.25,1257.67,Yes,82.0,0.4,0.18,38,No,13,-1.45
1712,2023-06-25,Home,BrandD,668.19,390.23,1454.58,55.66,12.0,0.0,Off-season,845.78,608.8,No,493.0,0.24,0.18,225,No,7,-0.52
7848,2023-07-02,Electronics,BrandA,458.56,221.44,2322.88,1.81,177.0,27.0,Off-season,2590.18,-267.2999999999997,Yes,939.0,0.45,0.05,164,No,12,-0.75
9366,2023-05-09,Beauty,BrandB,696.72,2598.55,1942.9,6.2,158.0,94.0,Festival,1935.22,7.680000000000064,No,1314.0,0.3,0.08,79,No,13,-0.12
4205,2023-09-03,Home,BrandE,57.38,2304.08,486.43,23.18,198.0,99.0,Normal,1349.68,-863.25,Yes,1217.0,0.27,0.07,41,Yes,15,1.77
6185,2023-03-30,Grocery,BrandE,489.99,2031.48,1997.82,53.22,83.0,47.0,Normal,400.94,1596.8799999999999,Yes,477.0,0.3,0.1,475,No,19,1.62
7506,2023-03-07,Home,BrandD,695.68,189.61,638.88,32.68,126.0,65.0,Off-season,1228.05,-589.17,Yes,1208.0,0.38,0.08,314,No,26,0.29
2772,2023-06-07,Electronics,BrandC,966.75,794.13,1121.2,49.45,165.0,54.0,Festival,1691.96,-570.76,Yes,292.0,0.02,0.11,277,No,22,-2.16
2074,2023-05-29,Electronics,BrandD,974.17,2455.71,1368.67,17.01,56.0,1.0,Normal,2395.29,-1026.62,Yes,747.0,0.3,0.2,325,No,6,0.88
6447,2023-12-06,Beauty,BrandE,896.49,519.54,1815.14,6.69,7.0,32.0,Festival,1319.8,495.34000000000015,No,1783.0,0.43,0.1,115,No,18,2.31
9783,2023-04-26,Grocery,BrandE,474.9,2457.27,443.36,14.76,99.0,48.0,Festival,1461.21,-1017.85,No,604.0,0.19,0.15,483,No,17,-0.18
6264,2023-08-02,Beauty,BrandB,1423.74,1794.28,264.33,38.72,13.0,35.0,Normal,1510.62,-1246.29,No,1343.0,0.11,0.27,167,Yes,25,-1.97
8322,2023-10-21,Grocery,BrandC,618.36,2247.07,2176.02,52.29,93.0,29.0,Normal,2475.99,-299.9699999999998,No,1539.0,0.07,0.27,469,No,22,-1.35
7651,2023-09-10,Grocery,BrandC,364.5,1969.07,2080.84,27.3,178.0,,Festival,933.98,1146.8600000000001,No,629.0,0.29,0.27,392,Yes,7,0.76
3410,2023-05-23,Beauty,BrandE,854.04,1309.27,1346.3,11.62,8.0,17.0,Festival,2248.58,-902.28,No,898.0,0.19,0.13,171,No,10,0.9
7441,2023-09-07,Home,BrandE,1135.95,946.73,1682.92,38.26,140.0,35.0,Normal,1166.99,515.9300000000001,Yes,1859.0,0.38,0.21,410,No,16,-2.27
9685,2023-10-29,Fashion,BrandD,67.74,2050.91,1820.71,11.82,193.0,23.0,Off-season,1946.92,-126.21000000000004,No,357.0,0.41,0.1,221,No,22,1.25
9737,2023-01-25,Grocery,BrandD,450.7,2440.05,1233.21,34.22,37.0,0.0,Festival,,,Yes,159.0,0.45,0.22,342,Yes,24,2.81
